Module,GO_term,Overlap,P-value,Adjusted P-value,Odds Ratio,Genes
Mic20,rRNA processing (GO:0006364),59/173,0.00011187006903110424,0.0038276556530515,1.878286657573188,POP5;RPL3;DDX49;NVL;WDR3;WDR46;MRPL1;RPS19;RIOK2;RIOK1;RRP12;UTP14A;PELP1;WDR36;UTP11;DIS3;PIH1D1;TEX10;DDX10;WDR75;DDX52;UTP18;MRTO4;C1D;SRFBP1;PRKDC;NOP2;TSR3;NOL8;NOL9;MRM2;RPF1;RRP7A;EXOSC7;EXOSC6;EMG1;EXOSC10;PES1;EXOSC8;RRP36;UTP20;EXOSC2;MDN1;EXOSC1;NOP14;RIOK3;UTP3;RRP1B;WDR12;RCL1;RSL1D1;LSM6;LAS1L;RPL27A;MPHOSPH10;ESF1;NOL11;NOP53;MPHOSPH6
Mic20,"regulation of gene expression, epigenetic (GO:0040029)",33/82,0.00011334057382128764,0.0038535795099237,2.439587763627149,PHF2;DNMT1;SPI1;KDM1B;SMYD5;BMI1;HDAC6;IFI16;RBBP4;TAF1B;POLR2E;EPC1;POLR2F;TRIM27;RBBP7;MORC2;SF3B1;SUZ12;TBP;EED;SPHK2;SMARCA5;PPHLN1;DEK;BAZ1B;MYO1C;MYBBP1A;POLR1B;MTF2;ERCC6;ZNF335;MPHOSPH8;CGGBP1
Mic20,histone H4-K16 acetylation (GO:0043984),12/19,0.00011541760706667375,0.0038906827795399,6.196370834708017,KANSL1;KANSL2;KANSL3;JADE1;MSL2;WDR5;MSL3;JADE3;KAT7;OGT;HCFC1;MSL1
Mic20,mRNA catabolic process (GO:0006402),21/44,0.00011587124075211504,0.0038906827795399,3.303734039020758,DDX5;NBAS;PNPT1;YTHDF2;METTL3;RC3H1;CNOT10;NBDY;ZC3H12D;ERN1;SUPV3L1;EXOSC10;LSM6;AGO3;AGO4;PDE12;MRTO4;METTL16;DCP2;DIS3L2;NUDT12
Mic20,positive regulation of intracellular protein transport (GO:0090316),52/148,0.00011833150141055505,0.0039487660285522,1.96489898989899,GSK3B;RIPOR1;ITGAM;ICE1;CD81;YWHAB;ITGB2;ZFAND1;EFCAB7;UBE2L3;NPEPPS;CASP8;PPP3CC;XPO4;YWHAQ;AKT2;ZIC1;CHP1;FBXW7;CSNK2A2;TFDP1;RUFY3;HCLS1;ITGB1BP1;TP53;RAPGEF3;VAMP2;RBM22;CEMIP;HDAC3;SAR1B;PSEN1;MIEF1;UBE2J2;OAZ2;TM9SF4;PDCD10;TPR;UBR5;VPS11;RAB29;FYN;ECT2;TGFB1;TMEM30A;FZD5;B3GAT3;HPS4;MAVS;MYO1C;NMT1;SAE1
Mic20,glycerophospholipid biosynthetic process (GO:0046474),60/177,0.00011914052694090142,0.0039513723229602,1.86121989484904,SLC27A1;MTMR12;TAMM41;SLC44A2;DGKA;MTMR14;INPPL1;PTEN;PCTP;PIK3C2G;PIK3CB;PIK3C2A;IMPA1;PIP4K2A;PIP4K2B;CSNK2A1;SACM1L;CSNK2A2;PLA2G4C;HDHD5;RUFY1;GNPAT;FAR1;PI4K2A;MTMR1;VAC14;MTMR2;MTMR3;ABHD3;ABHD8;PIK3R4;ABHD5;MTMR4;MTMR6;AGPAT3;SELENOI;MTM1;PIK3R5;PTDSS2;CLN3;INPP5F;INPP5K;PIP5K1A;PIP5K1C;CEPT1;CHKA;AGK;PLEKHA2;PLEKHA3;DDHD1;CRLS1;PLEKHA8;FIG4;PIKFYVE;GPAM;RAB14;PI4KA;PEMT;PI4KB;RAB5A
Mic20,regulation of RNA export from nucleus (GO:0046831),9/12,0.00012233738783850649,0.004032658040579,10.83891068543734,KHDRBS1;CPSF6;NCBP2;NSUN2;TPR;NUP153;NRDE2;SUPT6H;IWS1
Mic20,regulation of mitotic cell cycle (GO:0007346),60/178,0.00014215186456503027,0.0046574119990215,1.8453280979108448,INTS13;BTG1;UBE2D1;PSMD6;CDC23;PSMD7;PSMD4;PSMD5;PSMD2;CDC27;FBXO5;BTRC;PRMT5;BORA;DUSP3;ANAPC7;UBE2E1;PRKCA;RNF40;DDB1;PSMA6;PSMA3;PSMA2;ANAPC4;ANAPC5;ANAPC1;CUL9;CUL7;PSMD12;PSMD11;ANAPC16;PSMD14;PSMD13;XPC;TTL;ANAPC10;PSMB7;FZR1;PSMB2;HSF1;EIF4EBP1;PSMF1;BUB3;RNF20;TGFB1;CCDC57;USP22;GBF1;PSMB9;CYLD;PSMC6;ERCC3;RPS6KB1;CDC16;PSMC2;MDM2;TRIM35;CDK10;CDK13;NEK11
Mic20,negative regulation of gene expression (GO:0010629),98/322,0.00014500492937513125,0.004722268965072,1.5910402921771911,SPI1;CRKL;ZC3H12D;YY1;EIF4ENIF1;EPC1;TRIM27;NUDT12;MAP2K2;FBXW7;ZNF281;NANOS3;METTL3;CNPY2;PUS7;OVOL2;ERN1;CLDN5;ERP29;MYADM;NOTCH2;DDX6;DNMT1;SMYD5;PSEN1;MRPL13;GIGYF2;FXR1;LARP1;PDCD10;DHX36;MORC2;N4BP1;NDFIP1;PNPT1;TGFB1;SETDB1;BTN2A2;SETDB2;EIF2AK2;CNOT10;PARP14;PARP15;DHFR;PARP10;CNOT7;LSM6;AGO3;AGO4;CAPRIN1;CPEB3;CNOT8;LSM14A;BMPR1A;PICALM;CELF1;SNX12;BMI1;SYNCRIP;FLCN;RBM4;ANXA7;ITGB8;EMILIN1;METTL16;DIS3L2;EED;PPHLN1;PTBP2;PTBP3;NCOR1;RBL1;MTF2;SMCR8;TMBIM6;CD46;EIF4E2;DCP2;OPRD1;YAP1;PRKAA1;HDAC1;MALSU1;RBBP4;RPS3;RBBP7;VHL;PAIP2;STOX1;SUZ12;YTHDF2;ATP2B4;SAMD4B;HINFP;PC;TARDBP;MPHOSPH8;ASB1
Mic20,rRNA methylation (GO:0031167),13/22,0.00015658732785321105,0.0050324584754314,5.221554888221555,NSUN4;DIMT1;NSUN5;NOP2;NSUN3;TFB2M;MRM2;FTSJ3;EMG1;METTL5;BUD23;METTL16;ZCCHC4
Mic20,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)",13/22,0.00015658732785321105,0.0050324584754314,5.221554888221555,NOP14;NOL9;KRI1;WDR12;NOP9;FTSJ3;EXOSC7;EXOSC10;PES1;ERI3;EXOSC8;UTP20;EXOSC2
Mic20,exonucleolytic catabolism of deadenylated mRNA (GO:0043928),17/33,0.00015918431359577965,0.0050324584754314,3.842687861271677,DDX6;HBS1L;DIS3;PATL1;EDC3;EXOSC7;EXOSC6;CNOT6;CNOT7;LSM6;EXOSC8;CNOT8;DCPS;EXOSC2;EXOSC1;DCP2;DCP1B
Mic20,lytic vacuole organization (GO:0080171),17/33,0.00015918431359577965,0.0050324584754314,3.842687861271677,MBTPS1;VPS18;LRRK2;AKTIP;HPS1;HPS4;TFEB;MYO7A;CLN6;MTOR;CLN5;CLN3;HOOK2;ACP2;TPP1;LAMTOR1;ARSB
Mic20,nuclear membrane reassembly (GO:0031468),24/54,0.0001576119363933127,0.0050324584754314,2.895414543770264,NDC1;AHCTF1;ANKLE2;SEC13;POM121;NUP107;UBE2I;NUP188;NUP155;IST1;LEMD2;SIRT2;NUP160;NUP93;NSFL1C;NUP85;REEP3;CHMP2B;NUP35;NUP43;CHMP6;LBR;CHMP7;CC2D1B
Mic20,regulation of organelle organization (GO:0033043),32/80,0.00016359449545682553,0.00510128754148,2.4145398298530547,SCARB2;SAR1B;STX18;CLEC16A;NEXN;MTM1;CLN3;LMAN1;RHOT2;RHOT1;PDCD10;VPS11;STX5;VPS35;PAK2;MARK2;STOX1;RDX;SURF4;MUL1;PDE4DIP;SIRT7;RBSN;RAB33B;DIAPH1;ZEB2;MAVS;TMEM33;TAOK1;TBC1D25;PREB;ATP13A2
Mic20,mitotic nuclear membrane reassembly (GO:0007084),23/51,0.00016419238479791368,0.00510128754148,2.9726623226275923,NDC1;AHCTF1;ANKLE2;SEC13;POM121;NUP107;UBE2I;NUP188;NUP155;IST1;LEMD2;SIRT2;NUP160;NUP93;NUP85;REEP3;CHMP2B;NUP35;NUP43;CHMP6;LBR;CHMP7;CC2D1B
Mic20,mitotic nuclear membrane organization (GO:0101024),23/51,0.00016419238479791368,0.00510128754148,2.9726623226275923,NDC1;AHCTF1;ANKLE2;SEC13;POM121;NUP107;UBE2I;NUP188;NUP155;IST1;LEMD2;SIRT2;NUP160;NUP93;NUP85;REEP3;CHMP2B;NUP35;NUP43;CHMP6;LBR;CHMP7;CC2D1B
Mic20,"DNA-templated transcription, initiation (GO:0006352)",57/168,0.00016912146792577782,0.0051947196341292,1.863149263616008,CRCP;HDAC10;MAML1;NR3C1;MED17;UBTF;MED1;TBP;NCOA6;TFB2M;MED27;NRBP1;MED7;MED23;NCOR1;TBL1XR1;POLR1B;TBPL1;NOTCH2;YAP1;NOTCH3;HDAC3;RRN3;HDAC1;NOTCH4;NR2C1;GTF2E2;HDAC7;RXRA;TAF1B;POLR2B;POLR2C;POLR2E;POLR2F;WWTR1;TAF15;BRF1;TAF12;TAF13;NR1H2;ESRRB;TAF11;SMARCA5;NR1H3;GTF2H1;GTF2H2;GTF2H3;ESR2;NR2F6;CDK7;NR6A1;ERCC3;TAF7;POLR3H;TAF6;TAF4;TAF3
Mic20,double-strand break repair via homologous recombination (GO:0000724),37/97,0.00016878626478784644,0.0051947196341292,2.2343244289585757,BLM;PSMD14;MCM9;TONSL;BRCA2;SAMHD1;YY1;ZFYVE26;WRN;RECQL5;SLX4;RNF138;REV3L;POLL;NBN;ZSWIM7;GEN1;FANCM;PARP1;NSMCE2;XRCC3;NSMCE1;RPA1;HUS1;XRCC1;LIG3;INO80;SPIDR;SEM1;SFPQ;RFWD3;NABP2;UBE2N;MCM3;MCM5;MCM6;FAN1
Mic20,translational elongation (GO:0006414),39/104,0.0001739318583934024,0.0053122916749984,2.1742505228910063,GFM1;MRPS16;MRPS35;GFM2;MRPS14;MRPS11;LTN1;MRPS31;MRPL39;MRPS10;MRPL58;MRPL15;MRPS30;MRPL13;MRPL35;MRPL4;MRPL42;EEF2K;MRPL1;EEFSEC;PTCD3;MRPS27;MRPS25;MRPS22;MRPS18B;ERAL1;MRPL48;GTPBP2;MRPL45;MRPS7;MRPS5;MRPL22;EEF1A1;OXA1L;MRPL50;MRPS9;NEMF;EEF1D;DAP3
Mic20,Fc-epsilon receptor signaling pathway (GO:0038095),41/111,0.00017642691035511714,0.0053513435609098,2.1227887202311755,PSMD12;PSMD11;PSMD14;PSMD13;SHC1;BCL10;PIK3CB;IKBKB;MAPK9;PSMB7;PSMD6;PPP3CB;PAK1;PSMD7;PSMD4;PSMB2;PSMD5;PSMD2;PSMF1;RAC1;BTRC;MAP2K7;MAP3K7;PAK2;VAV3;CHUK;PDPK1;NFATC2;GAB2;VAV1;VAV2;PSMB9;LAT2;PSMA6;PSMA3;PSMC6;PSMA2;TRAF6;PSMC2;BTK;TAB3
Mic20,ERAD pathway (GO:0036503),34/87,0.00017719025109190953,0.0053513435609098,2.323759219354952,POMT2;USP13;VCP;CCDC47;FAF2;SEL1L;DERL1;UBE2J2;ERLEC1;FOXRED2;OS9;UBQLN1;UBXN4;UGGT2;UGGT1;TOR1A;WFS1;AMFR;FBXO17;DNAJB12;ERLIN1;UBE4A;DNAJB14;UBE2G2;DNAJC18;TMUB2;NPLOC4;PSMC6;TRIM13;MAN1B1;STT3B;FAM8A1;RNF185;RNF121
Mic20,regulation of stem cell differentiation (GO:2000736),35/91,0.0002071291684243044,0.0062207793583432,2.2640469003947064,YAP1;PSMD12;PSMD11;CBFB;PSMD14;PRKDC;PSMD13;SMYD5;PSMB7;PSMD6;PSMD7;PSMD4;PSMB2;PSMD5;PSMD2;ABL1;NELFB;PSMF1;YTHDF2;NSUN2;LMO2;METTL3;TCF12;ESRRB;SETD1A;EIF2AK2;PUS7;PSMB9;PSMA6;PSMA3;PSMC6;PSMA2;PSMC2;TCF3;BMPR1A
Mic20,transcription by RNA polymerase III (GO:0006383),15/28,0.0002204000215935368,0.0065163978555574,4.171925832429646,GTF3C2;GTF3C3;CRCP;GTF3C4;TBP;GTF3C5;ICE1;BRF1;GTF3C6;GTF3A;ZC3H8;SNAPC3;SNAPC4;POLR3G;POLR3H
Mic20,regulation of macroautophagy (GO:0016241),41/112,0.0002205883846775826,0.0065163978555574,2.092756024638882,ATP6V1A;PRKAA1;LRRK2;CLEC16A;PRKAG1;PRKAG2;VPS26B;HDAC6;RPTOR;CLN3;LARP1;CASP3;ATP6V0A2;UBQLN1;VPS35;QSOX1;CAPN1;PRKACA;ATP6V1E2;MAP3K7;SNX5;SNX6;EPM2A;PRKAB2;EXOC8;EXOC7;SUPT5H;DCN;MTOR;ERN1;RRAGB;NEDD4;RRAGD;TRIM13;WAC;TBC1D25;SMCR8;ATP13A2;LAMTOR1;ATP6V0D1;PAFAH1B2
Mic20,macromolecule catabolic process (GO:0009057),15/28,0.0002204000215935368,0.0065163978555574,4.171925832429646,BECN1;LRSAM1;TGFB1;SMURF1;PIK3R4;IDE;CLN6;CLPX;MTOR;CLN5;SNX25;NEDD4;TRIM24;PPT1;TPP1
Mic20,regulation of translational initiation (GO:0006446),28/68,0.0002308693090005172,0.0067280417241053,2.534214186369958,KHDRBS1;CDC123;DDX1;MTIF2;GLE1;RBM4;LARP1;ALKBH1;TPR;EIF4EBP1;EIF4H;EIF4EBP2;PAIP2;PAIP1;EIF2B5;YTHDF1;EIF2B2;YTHDF2;NCBP2;EIF2AK4;MIF4GD;UHMK1;EIF5;RPS6KB1;RPS6KB2;EIF3E;EIF4G3;EIF3B
Mic20,cellular response to misfolded protein (GO:0071218),12/20,0.0002314864522167222,0.0067280417241053,5.42147806004619,POMT2;VCP;TOR1A;KLHL15;CUL3;DERL1;DNAJB12;DNAJB14;UGGT2;RNF185;UGGT1;DNAJC18
Mic20,production of small RNA involved in gene silencing by RNA (GO:0070918),12/20,0.0002314864522167222,0.0067280417241053,5.42147806004619,TSNAX;AGO3;ZC3H7A;AGO4;PRKRA;ZC3H7B;DROSHA;SNIP1;PUM1;SPOUT1;TSN;PUM2
Mic20,regulation of cellular component size (GO:0032535),16/31,0.000240943148568862,0.0069654473858998,3.8571120357528126,RAB3B;VAV3;MTPN;PEX11B;RDX;PTEN;NEB;MTOR;VAV1;PPP1CA;VAV2;EPS8;RPTOR;ATP13A2;RAC1;PICALM
Mic20,positive regulation of cellular protein metabolic process (GO:0032270),38/102,0.00024450546854553777,0.0070070126149753,2.151240125464684,HDAC2;PRKDC;POLDIP3;RPS27L;PTTG1IP;ELAVL1;CLN6;FXR1;CASP8;VPS11;METTL5;VPS35;BTRC;ATG7;SOX4;YTHDF1;TGFB1;IST1;NSUN5;NR1H2;METTL3;RDX;ASPSCR1;PYM1;UPF3B;NR1H3;UPF3A;MTOR;ASPH;RPS6KB1;PRR16;HNRNPD;EIF3E;CPEB3;ZCCHC4;OGT;EIF3D;VGLL4
Mic20,RNA catabolic process (GO:0006401),22/49,0.0002449732490252199,0.0070070126149753,2.9482338820301783,PNPT1;YTHDF2;PABPC4;RNASET2;METTL3;CNOT10;ZC3H12D;ERN1;SUPV3L1;EXOSC7;RNASEH1;LSM6;AGO3;AGO4;PPP1R8;HNRNPD;DNA2;METTL16;DCP2;DIS3L2;NUDT12;SIDT2
Mic20,regulation of cellular catabolic process (GO:0031329),27/65,0.00024994163413484094,0.0070742642624761,2.5720558638775386,SCARB2;USP13;VPS29;MTMR3;ROCK1;LRRK2;USP33;WDR41;CISD2;MTMR4;HDAC6;RPTOR;DRAM1;IFI16;PSAP;ABL1;GPR137;PIP4K2A;PIP4K2B;RAB8A;RAB39B;TYSND1;ACER2;RRAGB;RRAGD;SMCR8;DEPDC5
Mic20,tRNA modification (GO:0006400),27/65,0.00024994163413484094,0.0070742642624761,2.5720558638775386,METTL2B;PUS10;METTL2A;WDR4;THUMPD2;THUMPD3;MTO1;ALKBH8;ALKBH1;TYW1;TRMT44;TRDMT1;TYW5;NSUN2;TYW3;NSUN6;TYW1B;PUS7;TRIT1;GTPBP3;ADAT2;DUS2;QTRT2;CTU1;TRMT12;TRMT13;TRMT61B
Mic20,tRNA methylation (GO:0030488),17/34,0.0002542453278551841,0.0071585950124225,3.616416184971098,METTL2B;TRMT10C;METTL2A;NSUN2;TYW3;THUMPD2;THUMPD3;NSUN6;MTO1;ALKBH8;GTPBP3;DALRD3;TRMT12;TRMT13;TRMT44;TRDMT1;TRMT61B
Mic20,regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143),18/37,0.0002611661994623174,0.0073153599704315,3.4264326403427625,DDX5;KDM5D;KDM4C;CBFB;KDM1A;PRMT2;RNF14;AXIN1;RNF6;UFSP2;HDAC6;KCTD6;LATS1;UFL1;UFM1;GPAM;SAFB2;PKN1
Mic20,positive regulation of protein ubiquitination (GO:0031398),32/82,0.0002795524532679246,0.0077900028987958,2.317661252900232,HDAC3;PAXIP1;KDM1A;DCUN1D5;LRRK2;PDCD6;PHF23;CUL3;DCUN1D1;DERL1;UBE2D1;XIAP;UBE3A;BCL10;PTTG1IP;BMI1;RCHY1;UBE2L3;UBQLN1;NDFIP1;FANCM;FBXW7;WFS1;AXIN1;LAPTM5;COMMD1;SENP2;TOPORS;TRAF6;SPRTN;UBE2N;BIRC2
Mic20,translational termination (GO:0006415),36/96,0.0003032919671171498,0.0083760087232719,2.173432419879238,N6AMT1;MRPS16;MRPS35;GFM2;MRPS14;MRPS11;MRPS31;MRPL39;MRPS10;MRPL58;MRPL15;MRPS30;MRPL35;MRPL13;GSPT1;MRPL4;MRPL42;MRPL1;PTCD3;MRPS27;MRPS25;MRPS22;MRPS18B;MRPL48;ERAL1;MRPL45;MRPS7;MRPS5;MRPL22;OXA1L;MRPL50;MRPS9;ABCE1;MRRF;MTRF1L;DAP3
Mic20,positive regulation of Wnt signaling pathway (GO:0030177),52/153,0.000303680671431983,0.0083760087232719,1.867026702670267,SEMA5A;LRRK2;USP34;ILK;CCAR2;PSMD6;PSMD7;PSMD4;PSMD5;PSMD2;FAM53B;SOX4;CSNK1G3;USP8;USP47;CSNK2A1;AXIN1;DKK2;PSMA6;PSMA3;ZEB2;TBL1XR1;PSMA2;CSNK1G2;CSNK1G1;MACF1;PSMD12;VCP;PSMD11;PSMD14;PSMD13;TNKS;PRDM15;GSKIP;XIAP;PSMB7;PSMB2;TNKS2;UBR5;PSMF1;DISC1;TRPM4;ZRANB1;TGFB1;SMARCA4;PSMB9;SULF2;RNF146;SKI;PSMC6;CAPRIN2;PSMC2
Mic20,negative regulation of DNA-dependent DNA replication (GO:2000104),9/13,0.00032061813144673457,0.0087606102671912,8.128663743364875,ZRANB3;SMARCAL1;BLM;TIPIN;MSH3;GMNN;TIMELESS;LIG3;FBXO5
Mic20,cellular protein-containing complex assembly (GO:0034622),56/168,0.00032086585884274333,0.0087606102671912,1.8135790947270185,AHCTF1;NUP107;HIP1;SRP54;CLTA;PIK3C2A;PSMD4;AIFM1;OTUD6B;POGZ;NDC1;CCDC39;CCT2;MKKS;DNAAF2;DNAJB12;AXIN1;CYBA;DNAJB14;TRAF2;TMEM170A;NUP93;TCP1;VAMP1;VAMP4;VAMP2;CCDC40;VAMP3;TBCEL;PSMD11;PSMD13;MIS12;HIGD1B;CENPC;FCHO1;TPR;HSF1;EIF4H;EPS15;SNCA;SMAD2;SMAD4;TGFB1;TBCD;PDE4DIP;NUP153;PILRB;TBCA;ANLN;TBCE;SPAG1;PSMG1;TCF4;NDUFAF1;PSMG2;PICALM
Mic20,histone lysine demethylation (GO:0070076),14/26,0.0003333667400608227,0.0090561839033608,4.217575477510782,KDM5B;PHF2;KDM5C;KDM4B;KDM5D;KDM2A;KDM4C;KDM1A;KDM1B;JMJD1C;PHF8;RIOX2;UTY;KDM6A
Mic20,regulation of mRNA polyadenylation (GO:1900363),11/18,0.0003408841639292364,0.0091682576626937,5.678695121548966,RNF20;CPSF7;CPSF6;CCNT1;NCBP2;CTR9;HSF1;SUPT5H;CPEB3;RNF40;NELFE
Mic20,rRNA transcription (GO:0009303),11/18,0.0003408841639292364,0.0091682576626937,5.678695121548966,GTF3C2;GTF3C3;GTF3C4;BRF1;GTF3C5;NIFK;TAF1B;TCOF1;GTF3C6;GTF3A;SIRT7
Mic20,positive regulation of translation (GO:0045727),37/100,0.0003429728955298022,0.0091787696694757,2.1275187581807797,KHDRBS1;TRUB2;CDC123;USP16;PRKDC;POLDIP3;RMND1;RPS27L;ELAVL1;RCC1L;FXR1;LARP1;DHX36;METTL5;SOX4;EIF2B5;YTHDF1;MRPS27;TRMT10C;YTHDF2;NSUN5;CNBP;METTL3;PYM1;UPF3B;UPF3A;MTOR;UHMK1;EIF2S3;RPS6KB1;RPS6KB2;PRR16;HNRNPD;EIF3E;CPEB3;ZCCHC4;EIF3D
Mic20,regulation of gene expression (GO:0010468),280/1079,0.0003724487955297618,0.0098828877072698,1.2819199775199055,ATF2;NUP107;SPI1;HDAC10;TRRAP;JMJD1C;CCAR2;CCAR1;CRKL;UBE2L3;ZNF727;CHEK2;VPS35;KAT7;TRIM27;SOX6;SOX4;MED1;MBNL2;ZNF281;RC3H1;RFX3;HCFC1;OVOL2;CLDN5;ZNF714;TRIM14;ATF7;CLOCK;TP53;CGGBP1;TRIM11;ZNF274;TXK;CTR9;BAZ2A;ZNF22;ATXN7L3B;HNRNPLL;NLK;ZBTB4;ZNF708;LARP1;PDCD10;DHX36;RBM12;RREB1;PPARGC1B;ZNF146;WWTR1;ZNF143;NDFIP1;ZNF141;SETDB1;SNAI3;RDX;SETDB2;FN1;NFATC2;TRIP4;SNF8;PARP14;PUM1;PARP15;PUM2;PARP10;AGO3;FUBP3;AGO4;FUBP1;HNRNPD;RBAK;ZNF257;LIN54;BTG1;OGG1;PRKAG1;SNX12;BMI1;BRCA2;LIMD1;SPOUT1;TRIM4;TRIM5;SUFU;ZNF280C;MLX;CTSH;ANXA7;PRMT5;TESC;TFEB;PROX1;SUPT3H;MLF1;MED23;GCFC2;TAF6L;NFX1;MTF2;RBM12B;HCLS1;HNRNPH3;TLR6;CD46;YAP1;OPRD1;AHNAK;SRRT;NSD1;NSD2;RPS3;METTL4;GPBP1L1;SRSF10;ZNF100;ZNF341;ZNF460;YTHDF2;ZNF580;SORT1;RRP1B;HINFP;MYBBP1A;ZNF219;RLIM;ZNF217;UBAP2;TARDBP;ZNF335;MEGF8;ZNF451;NAB1;WWC2;PRDM2;NR3C1;FGF1;CELSR2;YY1;EFEMP1;POFUT1;KHSRP;POGZ;WWC3;SIRPA;SLC39A8;ZNF326;FADS1;ZNF562;MAP2K2;FBXW7;ZBTB38;ZNF98;CNPY2;MITF;MYT1;ADAM19;DMTF1;ERP29;MYADM;PPIE;ADNP;MZF1;ZNF675;ZNF431;ZNF430;NOTCH2;KMT2D;DNMT1;YTHDC1;PSEN1;TAF5L;SBNO1;ATXN1;HNRNPDL;UBR5;MBIP;ABL1;ZKSCAN5;ZNF423;SLC38A2;CD276;TRAPPC2;TGFB1;BTN2A2;FUS;BTN2A1;PHF12;ESRRB;FOXN2;CLK4;CLK3;ESR2;CLK2;MLXIPL;AFDN;PTPRC;SON;CDK6;CNOT7;GON4L;CDK4;SP3;TADA3;TCF3;GRSF1;PICALM;BMPR1A;GSK3B;CELF1;RNF14;CHD7;TREM2;PIK3CB;AFF1;LYL1;FLCN;SART3;CASP8;ZC3H7A;SNRNP70;ZC3H7B;ZNF407;HMG20B;ITGB8;HMG20A;EMILIN1;ERC1;UTY;METTL16;YAF2;KDM6A;ACTR5;MSL3;ACTR8;PTBP2;REXO4;TAPBP;PTBP3;SFPQ;RBL1;TRAF3;ESRP1;C1D;ZNF516;SMCR8;USP13;PRKAA1;ROCK1;ZNF195;HDAC1;CXXC1;TULP3;RNF6;HDAC6;MAPK9;IFI16;ATXN1L;ZNF626;ASCC2;VHL;TRIM44;STOX1;RNF20;TCF7L1;ASCC1;CNBP;ATP2B4;ZNF804A;MAPK14;YY1AP1;MTOR;PML;PC;ZNF737;ZNF736;NUP35;ATP13A2;TRIM38;FAM98A
Mic20,endoplasmic reticulum organization (GO:0007029),29/73,0.0003729391587648993,0.0098828877072698,2.3860527369685727,TRAM1;ATL3;LMAN2L;CCDC47;LRRK2;STX18;TOR1AIP2;MIA3;UBE2J2;TRAM2;SEC61A1;LMAN1;VCPIP1;SMPD4;LMAN2;BNIP1;STX5;SPTSSB;SEC31B;CYB5A;TOR1B;TMEM170A;ALDH3A2;REEP5;TMEM33;VAPB;REEP3;RAB18;VAMP2
Mic20,DNA damage checkpoint signaling (GO:0000077),16/32,0.00038521360642481496,0.0101090522152065,3.615811373092927,CDC5L;HUS1;USP28;HINFP;CHEK2;TIPRL;MAP3K20;RAD17;RAD1;CLSPN;NBN;TP53BP1;CEP63;ERCC6;CLOCK;ATR
Mic20,regulation of intracellular protein transport (GO:0033157),16/32,0.00038521360642481496,0.0101090522152065,3.615811373092927,RIPOR1;TGFB1;ICE1;B3GAT3;ZFAND1;SIRT7;OAZ2;UHMK1;IFI27;PDCD10;RUFY3;TPR;RAB29;ATP13A2;LCP1;VAMP2
Mic20,"base-excision repair, gap-filling (GO:0006287)",17/35,0.0003949095634141199,0.0101491505545521,3.415285806037251,MBD4;PARG;RFC4;PARP1;RFC1;RFC2;OGG1;RPA1;XRCC1;LIG3;POLD3;APEX1;POLL;NEIL1;POLE;MUTYH;POLG
Mic20,maturation of SSU-rRNA (GO:0030490),17/35,0.0003949095634141199,0.0101491505545521,3.415285806037251,NOP14;RIOK3;UTP3;MRPS11;WDR3;TSR3;NGDN;DDX52;WDR46;HELB;LSM6;RPS19;RRP36;RIOK2;SRFBP1;RIOK1;NOL11
Mic20,spliceosomal snRNP assembly (GO:0000387),18/38,0.00039612851775999133,0.0101491505545521,3.2549028677150784,PRMT5;GEMIN2;DDX20;PRPF8;SNUPN;WDR77;COIL;SART3;PRPF6;TGS1;CLNS1A;PRPF3;GEMIN5;PRPF31;SNRPD3;SNRPC;SRSF10;SRSF12
Mic20,mRNA destabilization (GO:0061157),18/38,0.00039612851775999133,0.0101491505545521,3.2549028677150784,YTHDF1;YTHDF2;ROCK1;CELF1;METTL3;RC3H1;PUM1;GIGYF2;RC3H2;ZC3H12D;PDE12;KHSRP;DHX36;METTL16;CPEB3;TARDBP;DCPS;DIS3L2
Mic20,negative regulation of G0 to G1 transition (GO:0070317),18/38,0.00039612851775999133,0.0101491505545521,3.2549028677150784,SUZ12;PCGF6;L3MBTL2;PHC1;MAX;CBX3;EED;MGA;DAB2IP;EHMT1;BMI1;RNF2;TFDP1;RBBP4;EPC1;RBBP7;E2F6;YAF2
Mic20,formation of extrachromosomal circular DNA (GO:0001325),8/11,0.00042715540985090725,0.010790664232028,9.632364251653591,SMARCAL1;BLM;WRN;SLX4;XRCC3;DNA2;NBN;TERF1
Mic20,t-circle formation (GO:0090656),8/11,0.00042715540985090725,0.010790664232028,9.632364251653591,SMARCAL1;BLM;WRN;SLX4;XRCC3;DNA2;NBN;TERF1
Mic20,telomere maintenance via telomere trimming (GO:0090737),8/11,0.00042715540985090725,0.010790664232028,9.632364251653591,SMARCAL1;BLM;WRN;SLX4;XRCC3;DNA2;NBN;TERF1
Mic20,transcription elongation from RNA polymerase II promoter (GO:0006368),27/67,0.00044796944882694414,0.0112638271644579,2.44314020857474,CCNT2;CCNT1;CTR9;SUPT6H;IWS1;POLR2B;POLR2C;LEO1;POLR2E;ELOA;POLR2F;NELFB;NELFE;PCID2;SUPT16H;NCBP2;EAF1;EAF2;GTF2H1;GTF2H2;GTF2H3;SUPT5H;CDK7;ERCC3;TCEA1;CDK12;CDK13
